,text_tweet,username,syllables,periods,hyphens,commas,semicolons,exclamations,questions,quotes,dollars,percentages,ands,asterisks,pluses,equals,slashes,hashes,replies,retweets,links,smiles,bigsmiles,winks,bigwinks,unsures
1138,@murap_unc sorry about that! thanks for catching that mistake. i deleted tweet.,_AllisonMathews,21,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1139,@tressiemcphd @MURAP_UNC this is making me excited! I'm gonna stop through tomorrow :),_AllisonMathews,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1140,Me n my sis from another Miss! Love me some @mselberry ☺️ friendship going 8 years strong and counting!! http://t.co/FVp98I9Lwy,_AllisonMathews,27,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1141,This is another one of my favorites from the Haitian artist fundraiser/house party I shot a few weeks… http://t.co/sMv4yaLFf3,_AllisonMathews,33,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
1142,culturalperspectives's photo http://t.co/X9mwuplBJO so honored to be a part of the mvmt @GemyniiEvolving @freedomclay,_AllisonMathews,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
1143,geesix's photo http://t.co/irX4TkWa2a special shoutout from a beautiful human being! Thx for the love!! @gelle6,_AllisonMathews,26,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1144,#phdchat what are your tips for cutting down qualitative papers? i struggle with this so much!,_AllisonMathews,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1145,It's just as cold outside as it is in the library. Summer weather fails.,_AllisonMathews,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,@meredithclark those look like some old Halloween cookies lol,_AllisonMathews,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1147,@phuzzieslippers @bbrianfoster @jazonyamine lol oh. i usually read TWIM but I guess I missed that one,_AllisonMathews,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1148,@BBrianFoster @PhuzzieSlippers @JAZonyaMINE http://t.co/8QY2gghwNn MS tops 10 most corrupt states in America,_AllisonMathews,25,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0
1149,The A team back at it again!! Love my lil sis. So proud of the woman she has become! Only upwards and… http://t.co/jPbriLjDBq,_AllisonMathews,31,2,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1150,Pausing for this jumper from top shop 😍😍 #yasss #selflove http://t.co/QOGtO49Yiq,_AllisonMathews,17,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
1151,Two beautiful and incredibly inspiring people by my side supporting me in this artist endeavor!… http://t.co/MSIPUZo9RE,_AllisonMathews,33,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1152,I am so loved ☺️😍😘. Celebrating another successful #artsypeopleofcolor event with over 100 attendees!!… http://t.co/KRUlcT8oAm,_AllisonMathews,32,2,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1153,Every once in a while,_AllisonMathews,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,Black Southern Voters,_AllisonMathews,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,Me and @freedomclay 💛💙💜💚❤️ http://t.co/BWU6CSrtp5,_AllisonMathews,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1156,Gotta love Durham #africandrums #music http://t.co/Z1l5U4tmON,_AllisonMathews,15,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
1157,For Ph.D.s in STEM Fields,_AllisonMathews,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,@creolemystique ok,_AllisonMathews,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1159,@creolemystique do they know whyyyy? is there some beef between ukraine &amp  malaysia I don't know about? #confused,_AllisonMathews,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1160,POV to Broadcast '15 to Life: Kenneth's Story'--Film Addresses Juvenile Life Sentences  http://t.co/9kJltFPBhb,_AllisonMathews,25,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1161,#winning Overweight Americans Have the Lowest Risk of Premature Death » Sociological Images - http://t.co/R9CvGpcPPn,_AllisonMathews,30,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1162,White House meets with activists calling for gender equity in My Brother’s Keeper - http://t.co/O54geRsomD,_AllisonMathews,27,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1163,&lt —sleepy. It's not even noon. bleh.,_AllisonMathews,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,@nattyhawley83 they have one like that in Dallas too. Everything's bigger in Texas!!,_AllisonMathews,25,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1165,i think i'm reaching summer fatigue… i'm working just as hard as during the school year. geez.,_AllisonMathews,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,"“@javisdad: I just uploaded ""CER Values"" to Vimeo: http://t.co/g2TllgxQp9” great vid on research &amp  community engagement at VCU",_AllisonMathews,31,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1167,Summer rain &gt &gt &lt &lt &gt &lt &gt &lt &gt &lt ???,_AllisonMathews,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,Happy birthday to my big cousin @Stephen_Speaks!!! So proud of you!!,_AllisonMathews,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1169,#artsypeopleofcolor &amp  @HairizonBeauty co-hosting art exhibit 7/18 7-9p. Be there! http://t.co/xQxXPjDNHR @dear__hearts,_AllisonMathews,25,2,2,0,0,1,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0
1170,#artsypeopleofcolor &amp  @HairizonBeauty co-hosting art exhibit 7/18 7-9p. Be there! http://t.co/xQxXPjDNHR @IndyweekArts,_AllisonMathews,27,2,2,0,0,1,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0
1171,You asked for it. Here it is!! #artsypeopleofcolor &amp  hairizon co-host art exhibit featuring original… http://t.co/CugOFPuhNs,_AllisonMathews,36,2,1,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1172,#artsypeopleofcolor &amp  @HairizonBeauty co-hosting art exhibit 7/18 7-9p. Be there! @GemyniiEvolving @freedomclay http://t.co/xQxXPjDNHR,_AllisonMathews,31,2,2,0,0,1,0,0,0,0,0,0,0,0,4,1,3,0,1,0,0,0,0,0
1173,#artsypeopleofcolor &amp  @HairizonBeauty co-hosting art exhibit 7/18 7-9p. Be there! @LamontLilly @theaocproject http://t.co/6EsHeZ6ree,_AllisonMathews,33,2,2,0,0,1,0,0,0,0,0,0,0,0,4,1,3,0,1,0,0,0,0,0
1174,#artsypeopleofcolor &amp  @HairizonBeauty co-hosting art exhibit 7/18 7-9p. Be there! #buylocal #durm @doinDURM http://t.co/dehVu7r8s3,_AllisonMathews,31,2,2,0,0,1,0,0,0,0,0,0,0,0,4,3,2,0,1,0,0,0,0,0
1175,I am now the official tweeter for @iaarunc ...go on 'n follow 'em... You know you want to!,_AllisonMathews,22,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1176,So happy I got to see my cousins last week!! Family is the best :) @barbertostars http://t.co/HK7LgpjXWB,_AllisonMathews,23,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1177,Tennessee Arrests First Mother Under Its New Pregnancy Criminalization Law http://t.co/wvovriUGBE via @thinkprogress,_AllisonMathews,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1178,Being deeply loved by someone gives you strength,_AllisonMathews,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,When and where is the next #moralmonday march @ncnaacp? I want to take my Race &amp  Ethnic relations class to see justice in action,_AllisonMathews,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1180,"The struggle to avoid qualitative research coming off as ""investigative journalism"" is real...",_AllisonMathews,28,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,The New American Reality: Latino Immigration &amp  Demographic Changes http://t.co/AmCvxPza0i via @YouTube,_AllisonMathews,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1182,Race and Racism in Latin America - The Caribbean - 24 Jul 08: http://t.co/ioAvVkcN2t via @YouTube,_AllisonMathews,22,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1183,Detroit Shuts Water Off On 3,_AllisonMathews,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,Detroit Shutting Off Water to Thousands Every Week as Desperate Citizens Appeal to U.N. for Help http://t.co/PvJpql3oeH via @dailykos,_AllisonMathews,34,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1185,“@pkbwood: @Starrr_Dreamer Funny - I miss Durham the most when there are big storms there.” Lol well I prefer the sunny half!!,_AllisonMathews,30,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1186,Half of Durham is in a torrential downpour and the other half (my half) is not #HurricaneArthur http://t.co/qKseozG9dt,_AllisonMathews,28,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1187,1.15 hours of hot asana yoga plus 4 mile walk just kicked my butt. Good night y'all!!,_AllisonMathews,21,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,15 Charts That Show The U.S. Isn't Over Racism http://t.co/Lq1WTzdhJC via @blackvoices,_AllisonMathews,15,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1189,Reform rather than Abolish: Collegiate Sports,_AllisonMathews,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,We really need to pay attn 2 our food Via @nprnews: 'The Great Fish Swap': America Is Downgrading Its Seafood Supply http://t.co/SxcPFLN2YE,_AllisonMathews,30,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1191,If 'Real Men' Posed In Underwear Ads http://t.co/svn4st0KlU via @HuffPostWomen,_AllisonMathews,17,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1192,Went weight lifting for the first time in over a month... 😩😅,_AllisonMathews,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,This Test At Your Gyno's Office Is Painful And A Waste Of Time http://t.co/5W7dIewXbw via @HealthyLiving,_AllisonMathews,26,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1194,"“@BarackObama: ""If u work hard",_AllisonMathews,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1195,See the bold step 11 philanthropies took to expand opportunities for young men of color. http://t.co/3ktLK3d0pA via @rwjf,_AllisonMathews,26,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1196,Professor Slammed to the Ground for Jaywalking Speaks Out http://t.co/kYfZg12ZYH via @ForHarriet,_AllisonMathews,21,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1197,ok,_AllisonMathews,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,Next class we'll be researching data to have debate for &amp  against reparations using @tanehisicoates' http://t.co/wubhaAwtkn,_AllisonMathews,34,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1199,“@tressiemcphd: @Starrr_Dreamer Awww,_AllisonMathews,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1200,Class Activity: Students do research in groups on purpose &amp  effectiveness of Affirmative Action. Then debate pros &amp  cons,_AllisonMathews,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,Useful Video Clips: Waiting for Superman: No Child Left Behind: http://t.co/dtDR3A8NzR via @YouTube,_AllisonMathews,22,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1202,Useful Video Clips: Estimating the Effects of No Child Left Behind on Teachers &amp  Work Environment: http://t.co/IDXf0ylzZs via @YouTube,_AllisonMathews,34,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1203,School to prison pipeline info graphic: http://t.co/uHcq0HVsTR,_AllisonMathews,14,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1204,educational tracking,_AllisonMathews,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,then we'll move into overview of issues that prevent folks from getting to college in first place +,_AllisonMathews,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1206,1st half of the class will be student presentation. She'll be talking ab how college edu isn't great equalizer bc of employmt discrimination,_AllisonMathews,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,I assigned @tressiemcphd's article:  http://t.co/ojcJ3rUV5l for today's class. Education Inequality,_AllisonMathews,25,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1208,Can't take everything personally. Not everything is about you. (Repeats to myself 3 times),_AllisonMathews,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,so apparently i don't get paid until a week AFTER all my bills are due. Das just wrong.,_AllisonMathews,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,I anticipate being done with another draft of chapter 2 by the end of the week! #leggo,_AllisonMathews,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1211,Students taking their midterm. Good luck!!,_AllisonMathews,9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,Supreme Court rules against Obama in contraception case http://t.co/pe3dVMsjtx,_AllisonMathews,20,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1213,Garnish too fancy for me! #allineedisonegrapeandastick @ Weathervane at Southern Season http://t.co/idueuJgtnd,_AllisonMathews,29,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0
1214,Video released of ASU professor #profiled &amp  arrested for walking in street w/o ID #ohok #racism http://t.co/bD6lbAWeQ9,_AllisonMathews,32,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0
1215,Random musings in carrboro #luchadores http://t.co/0MfwSIdoso,_AllisonMathews,16,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1216,“@jbouie: Adobe Lightroom: Should I get it?” Yes!! Very easy to learn how to use &amp  great effects on pictures,_AllisonMathews,29,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1217,Loving this vintage floral jacket I got today @dear__hearts!! 😍😍 http://t.co/FdK40dYHUS,_AllisonMathews,19,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1218,My friend was like,_AllisonMathews,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,Also,_AllisonMathews,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,truest words ever said.,_AllisonMathews,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,He told me: you've mastered grad school. Now,_AllisonMathews,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,Yes,_AllisonMathews,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,@ashoncrawley noted.,_AllisonMathews,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1224,@phuzzieslippers #bookproject = boss either way,_AllisonMathews,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1225,the curls in my hair are some kinda awesome today…but it's still hella dry,_AllisonMathews,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,ok…let's call it a break instead. taking a vintage store break. i'm making that a thing.,_AllisonMathews,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,been working since 8:30a…is it ok if I stop working now? i want to go vintage shopping.,_AllisonMathews,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,@Starrr_Dreamer: Burned my black beans by leaving them unattended as I started reading a book chapter #phdproblems,_AllisonMathews,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1229,“@NyashaJunior: @Starrr_Dreamer #birdbybird” laying my head on the table for a sec. ok.,_AllisonMathews,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1230,I feel so distracted today. Only getting writing done in 15 min increments today :-/,_AllisonMathews,23,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1231,There's still hope!!--&gt  @allaboutafya: Giving birth later in life may mean women live longer http://t.co/DYXAb4JATX via @TIMEHealth,_AllisonMathews,34,1,2,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0
1232,It's so weird but it's so amazing lol. Love it. --&gt Thundercat - Walkin' (Official Video) HD: http://t.co/395lUJq1Ox via @YouTube,_AllisonMathews,29,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1233,John Wiley Price y'all *slow clap* --&gt  Dallas Commissioners Mistakenly Back Reparations for Blacks http://t.co/7U6sK6pZex via @TheRoot,_AllisonMathews,32,1,2,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,1,0,0,0,0,0
1234,A modified caprese salad,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,This morning's treat (and procrastination) was eggs fried over medium,_AllisonMathews,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,That's definitely a record for me. Longest time spent on campus straight working 😑,_AllisonMathews,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,Been on campus since 9. Only reason I'm leaving is bc I don't want to catch the bus at 9 at night,_AllisonMathews,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,Gotta love summer sessions. Midterm is already next week and today is the 3rd class session…,_AllisonMathews,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,A Brief History of White Privilege,_AllisonMathews,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,How This Couple Found Their 'Forever Family' http://t.co/LrfDoMIkQp via @HuffPostGay,_AllisonMathews,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1241,LORD…me and Jimmy are soul mates.,_AllisonMathews,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,"Currently reading ""The Fire Next Time"" by James Baldwin. He's talking about everything I'm talmbout in my dissertation…",_AllisonMathews,34,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,@phuzzieslippers yes I'll make sure you are there next time!,_AllisonMathews,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1244,@PhuzzieSlippers oh no!!! I advertises on FB and IG/twitter. Sorry you missed it. You're always a great supporter,_AllisonMathews,31,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1245,Durham - Where great things happen. We had another successful #artsypeopleofcolor event,_AllisonMathews,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1246,Buying 2 tickets to see Lauryn Hill in Raleigh. Other ticket is up for grabs #holla,_AllisonMathews,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1247,all of these legendary acts just willy-nilly decided to perform in my area…it's both wonderful for me &amp  horrible for my bank account…,_AllisonMathews,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,Global refugees hit 50 million people,_AllisonMathews,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,that moment when someone mentions a popular tv show to you &amp  u've nvr heard of it…&amp  don't know what station is comes on or who's in it…,_AllisonMathews,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,gemynii's photo http://t.co/n1TrJPVfcC,_AllisonMathews,6,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1251,First class done...only one more month to go lol,_AllisonMathews,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,@CreoleMystique danggit and I thought about calling you first. $10 wasted,_AllisonMathews,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1253,I bought this Carole's Daughter hair moisturizing cream but I don't like it -___- my hair is drier than ever.,_AllisonMathews,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,This looks good!--&gt  Trailer for Adaptation of Zane's 'Addicted' (Pre-'50 Shades Of Grey') http://t.co/jqdRSo22Es,_AllisonMathews,24,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1255,@nyashajunior why am I just realizing you're a prof as my alma mater? #bisonbeknowing,_AllisonMathews,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1256,“@NyashaJunior: @Starrr_Dreamer Welcome back!” lol thanks!,_AllisonMathews,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1257,oh…btw…i'm back! at least for today. haven't really been doing Twitter like I used to. I blame it on leaving my desk for the summer.,_AllisonMathews,35,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,i've got some new things &amp  readings planned for this class so i'm excited! Summer sessions are always experimental classes lol,_AllisonMathews,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,we gon' get right though…,_AllisonMathews,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,Today is the 1st day of teaching SSII… God bless the chillin' bc I'm still in summer mode mentally…,_AllisonMathews,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,i really need to start getting up earlier again. getting out of bed at 8:30 just means not starting work until 10:30a… too late,_AllisonMathews,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,“@theaocproject: Great news this morning! #laurynhill http://t.co/STVGv2fwsW” #geeked!!!,_AllisonMathews,14,1,0,0,0,4,0,0,0,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0
1263,@nattyhawley83 sounds like you need a sponsor! lol #sugamama,_AllisonMathews,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1264,Secret Hollywood Black Female Society EXPOSED! - Tea &amp  Breakfast http://t.co/baCqKu9Wm3,_AllisonMathews,22,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1265,Starbucks to pay US college fees for online university (approx $10,_AllisonMathews,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,Bantu knot out on my blow out... http://t.co/Dgv4hJoHyi,_AllisonMathews,11,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1267,The last supper... I feel like a 🐷🐽 but it was so good!! @ Parkway Bakery and Tavern http://t.co/nhhELdg5Yz,_AllisonMathews,25,4,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1268,If I never eat another thing again,_AllisonMathews,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,So glad to have spent this time with my Holy Cross - Durham family!! #nc2la #blackcatholics http://t.co/VRwnIaRyoe,_AllisonMathews,27,1,1,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
1270,#rp from @valeya :) me rehearsing my Lyke Conference debut solo! #church #blackcatholics #webesanging… http://t.co/2cSKSnZPq6,_AllisonMathews,28,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1,0,1,0,0,0,0,0
1271,Palace Cafe in New Orleans #icametoeat #culinary #experience bananas foster,_AllisonMathews,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1272,Round 2! @ Cafe du Monde http://t.co/JQOi8gooSN,_AllisonMathews,9,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0
1273,Normal TT/Crazy TT ...I love this kid! http://t.co/3WE7OftQgL,_AllisonMathews,12,4,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
1274,Pêche Restaurant in New Orleans #perfection 😍 http://t.co/JYQIINvSfi,_AllisonMathews,15,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0
1275,I found nothing but the Holy Ghost! #lykeconference #riversinstitute #music #blackcatholics http://t.co/2ursGdbMGc,_AllisonMathews,29,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0
1276,Lunch stop #1 dizzys in New Orleans #yasss http://t.co/Q7Ys5sJ1Hk,_AllisonMathews,11,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0
1277,Jolie opens London war rape summit http://t.co/Hv0EkxnKcW,_AllisonMathews,13,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
1278,A visit to Hugo Chavez's socialist city in Venezuela http://t.co/4pGoxqUkvr,_AllisonMathews,21,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
