# CSV-Datei erstellt auf csv-zusammenfuehren.de
# -----------------------------------------------------------

username,text_tweet
BernieSanders,We are grieving today for the families affected by the deplorable attack in Lahore. No one should ever fear taking their children to a park.
BernieSanders,Wishing a happy Easter from the Sanders family to all those who celebrate!
BernieSanders,"Thank you, Hawai'i!  https://t.co/OdVOyTQXBQ"
BernieSanders,Our campaign was just declared the winner of two more states. Make a $3 contribution to show your support tonight! https://t.co/NfY3cDWpYE
BernieSanders,"Washington, thank you for your huge support! It is hard for anybody to deny that our campaign has the momentum.  https://t.co/WceryuCx6B"
BernieSanders,Tune in live to Bernie speaking in Wisconsin here: https://t.co/Pcczx64nwE
BernieSanders,"Thank you, Alaska! Together we are sending a message that this government belongs to all of us.  https://t.co/igIyUhWlrs"
BernieSanders,"Thank you to the 50,000 International Longshore and Warehouse Union members! You are a vital part of our movement. https://t.co/eX72n1wcW0"
BernieSanders,Together. https://t.co/I8ca8foKTP
BernieSanders,Pennsylvania: the deadline to register to vote in your primary is on Monday. Please visit https://t.co/1Zp68r8XlC to find out how.
BernieSanders,Turnout is huge across Washington! Stay in line and make sure your voice is heard. #WAcaucus
BernieSanders,"Today we are going to tell the world we demand a government that represents all of us, not just a handful of wealthy campaign contributors."
BernieSanders,Rhode Island: tomorrow is your last chance to register to vote in the primary! Visit https://t.co/g8G5eQ1bfo to find out how.
BernieSanders,"Today, we are going to say loud and clear the billionaire class cannot have it all. Grab a friend and go caucus! https://t.co/lGLHpKnWt8"
BernieSanders,The great state of Washington has the opportunity to help lead this country into a political revolution! https://t.co/rsEpSltptR
BernieSanders,"Alaska, Hawaii and Washington — today we caucus. Get to your caucus location early and join history in the making. https://t.co/BBtQLA27Xu"
BernieSanders,Tune in to #BernieInSeattle live here: https://t.co/jTWo3yrEEv
BernieSanders,We need to federally fund and require body cameras for law enforcement officers to make it easier to hold them accountable.
BernieSanders,"Violence and brutality, particularly at the hands of the police, is unacceptable and must not be tolerated."
BernieSanders,"Under my administration, the right to self-determination and self-governance would rest in Native Hawaiian hands. https://t.co/tTmXNyyJxQ"
BernieSanders,A little bird told me Alaska is ready to join the political revolution. #BirdieSanders https://t.co/Kkx9X34SMC https://t.co/cpeqwrTbLC
BernieSanders,Let's fly away with a win tomorrow for #BirdieSanders. https://t.co/blmT7SaLyY https://t.co/JoyVF9xgdM
BernieSanders,"""The American people are not looking to settle for inches. They're looking for real change."" https://t.co/Af90NNZ2fa https://t.co/UAvvIDOjS3"
BernieSanders,#BirdieSanders and I are on our way to our rally in Seattle at Safeco Field. Meet us there: https://t.co/eJGkfGsA5M https://t.co/05LhBpMrne
BernieSanders,"A vote for Bernie is a vote for #BirdieSanders. Come out and caucus tomorrow in AK, HI &amp  WA. https://t.co/Xne2KWXxso https://t.co/tGk951TBPe"
BernieSanders,#BirdieSanders https://t.co/J5npQsAxd3
BernieSanders,Tune in to our rally live from Portland here:  https://t.co/kpRDRBofRT #BernieInPDX
BernieSanders,We need to reform our criminal justice system so that we don't continue to see such a grotesque disparity in sentencing for people of color.
BernieSanders,"Alaska, Hawaii &amp  Washington — grab a friend or family member and caucus for Bernie tomorrow. Together, we can win. https://t.co/2ewX3In7LB"
BernieSanders,We must do all we can as a nation to create an AIDS and HIV-free generation.  https://t.co/Gigb8LqANf
BernieSanders,"Wisconsin, join me for a rally in Madison tomorrow at 1 PM. RSVP here: https://t.co/K6N8KXOR1Y #MadisonForBernie"
BernieSanders,Seattle — join me for a rally today at 4 PM at Safeco Field. More info here: https://t.co/eJGkfGKaXk #BernieInSeattle
BernieSanders,For the last 40 years the great middle class of our country — once the envy of the world — has been disappearing.
BernieSanders,We have more people in jail than any other country. Lives are destroyed as we spend $80 billion locking up fellow Americans.
BernieSanders,"A handful of people on Wall Street have extraordinary power. In 2008, their illegal behavior nearly destroyed the global economy."
BernieSanders,Virtually every Republican candidate for president wants us to believe Social Security is in crisis and must be cut. They are dead wrong.
BernieSanders,"Millions of Americans lost their life savings after 2008, but Social Security was right there paying full benefits."
BernieSanders,Wyoming! Tomorrow is your last chance to register to vote. Please visit https://t.co/9uz1j8VhLv to find out how.
BernieSanders,"The decision to have an abortion is for a woman to make, not the Governor of Indiana.  https://t.co/1VOroXS2br"
BernieSanders,We need to re-enfranchise the more than 5 million Americans who have had their right to vote taken away by a felony conviction.
BernieSanders,New York! Tomorrow is your last chance to register to vote. Please visit https://t.co/lE0xbWnAOn to find out how.
BernieSanders,"Join me for a rally in Portland, Oregon tomorrow. RSVP here: https://t.co/IZV1mJTWxw #BernieInPDX"
BernieSanders,One way we can make it easier to vote is by reaffirming our support for the Voting Rights Act. Add your support: https://t.co/hY29ctiKlo
BernieSanders,One reason it is so hard to vote in Arizona is because the Supreme Court gutted the Voting Rights Act.  Voting should not be this difficult.
BernieSanders,"On Tuesday night, people waited in line for 5 hours to vote. We don't know how many didn't get to cast their ballots. This is unacceptable."
BernieSanders,I'm glad to see @MayorStanton asking @TheJusticeDept to investigate the voting delays in Arizona.  https://t.co/Ic5x3Sm7iB
BernieSanders,"The system is rigged when the average person works longer hours for lower wages, and 58 percent of all new income goes to the top 1 percent."
BernieSanders,Big pharma cannot continue to evade taxes while ripping off Americans who already pay the highest prescription drug prices in the world.
BernieSanders,It's time to end discrimination based on sexual orientation and gender identity. This law has no place in America. https://t.co/uINi5KpsZ6
BernieSanders,"My plan: break up big banks, close tax loopholes and make them pay their fair share. Then we can expand health care and make college free."
BernieSanders,"As president, I will fight attempts to undercut Roe v. Wade. We must protect and expand a woman's right to abortion."
BernieSanders,"As president, I will stand with Native Americans in the struggle to protect their treaty and sovereign rights. https://t.co/6aiDgyJ6h3"
BernieSanders,Bernie is on LIVE right now with @TheYoungTurks. Tune in here: https://t.co/TuyuWwxFgv
BernieSanders,"The goal of U.S. military policy must be to destroy ISIS, but to do it in a way that does not get U.S. troops involved in perpetual warfare."
BernieSanders,"Join @TulsiGabbard for a national conference call on veterans’ issues tomorrow, March 24. RSVP here:  https://t.co/Gzt1hbz2hi"
BernieSanders,"As president, I will defend this nation but I will do it responsibly. I voted against the war in Iraq and that was the right vote."
BernieSanders,Smile! We're making a new ad and want to include videos of what makes this campaign historic: YOU! Submit yours: https://t.co/6gvDEVHMK9 😀
BernieSanders,"No, we’re not gonna deny coverage for contraception or any other procedure because an employer has a “moral” objection to it. #HandsOffMyBC"
BernieSanders,We are not going back to the days when women did not have full access to birth control. #HandsOffMyBC
BernieSanders,Trump thinks we should not raise the minimum wage. He wants to give billions of dollars in tax breaks to the wealthy. I don't think so.
BernieSanders,It is time for the U.S. government to treat Native American tribes with respect and dignity. https://t.co/4cawYXHqxo
BernieSanders,We need policies that bring us together and create a middle class that works for all of us rather than an economy that works for just a few.
BernieSanders,Thank you Idaho for our second big win of the night! https://t.co/TieswEhPJP
BernieSanders,Thank you to all those who caucused tonight in Utah! https://t.co/rOyeNApj2R
BernieSanders,Tune in live to our Future to Believe In Rally in San Diego here: https://t.co/alN6POkSfY
BernieSanders,"If you're in Arizona, make sure to stay in line. Every vote counts."
BernieSanders,It’s a national disgrace that people have to wait hours to cast a vote in any election.
BernieSanders,"Utah — If you're in line, you have a right to caucus. Make your voice heard. Stay in line and caucus for Bernie. Issues? Call 385-223-6954."
BernieSanders,"If you're in line to vote before 7 p.m. in Arizona, do not leave! You have the right to vote. Any issues or concerns? Call 512-938-8850."
BernieSanders,"Idaho — If you're in line, you have a right to caucus. Your voice matters. Stay in line and practice democracy. https://t.co/GCwkfGE5va"
BernieSanders,Questions or issues while voting or caucusing today? Call our hotline: https://t.co/QoQwFFH9So
BernieSanders,"Arizona, we need your help! After you vote today, ask the clerk for the turnout at your precinct and report it: https://t.co/baGDKnEkhd"
BernieSanders,Ready for a political revolution? Get out and vote or caucus right now! Text FIND to 82623 for your location. https://t.co/GGIw1zKfgU
BernieSanders,"Idaho, stand up and fight for American democracy, an economy that works for all and a sane foreign policy. #IDCaucus https://t.co/LcFkD25mad"
BernieSanders,I continue to stand by the President's calls for Congress to fully lift the failed embargo on Cuba. Fifty years of Cold War is enough.
BernieSanders,"Voting or caucusing for Bernie in Arizona, Idaho or Utah today? Use #iVoted or #iCaucused and share this image! https://t.co/bPoxAh9N57"
BernieSanders,I stand with the students in Puerto Rico who are saying loudly and clearly that they will not accept austerity cuts! https://t.co/KUYiY5eq0g
BernieSanders,It’s important we not succumb to bigotry. We are fighting a terrorist organization killing innocent people. We are not fighting a religion.
BernieSanders,We have got to do everything we can to make certain that a Republican does not occupy the White House. https://t.co/IBuBAMXqwr
BernieSanders,There is no question that you are looking at the strongest Democratic candidate.  https://t.co/e8vn0gbsLj
BernieSanders,"Arizona, Idaho y Utah — Llegó el turno de ustedes para votar por nuestro movimiento. Vayan con sus familiares y amigos a votar."
BernieSanders,"Arizona, we need your help! After you vote today, ask the clerk for the turnout at your precinct and report it: https://t.co/baGDKnEkhd"
BernieSanders,"Not only would we beat Donald Trump in Utah, we would beat him badly. Utah: vote to win the White House. https://t.co/UcfLTRK3qN"
BernieSanders,"Arizona, Utah and Idaho — It's your turn to vote for our political revolution. Grab your friends and family and go out and vote."
BernieSanders,Full Sanders statement on attacks in Belgium: https://t.co/61Pn71tCAd
BernieSanders,We offer our deepest condolences to the families who lost loved ones in this barbaric attack and to the people of Brussels.
BernieSanders,"Our nation has always been a refuge for the oppressed. We need to take steps to protect families seeking refuge here, not cast them out."
BernieSanders,Smile! We're making new ads and want to include videos of what makes this campaign historic: YOU! Submit your video: https://t.co/0o3clzPnIf
BernieSanders,Don’t know that I’d call President Obama's 72 straight months of job growth an “awful legacy.” https://t.co/GUzlY6Wp4h
BernieSanders,Wonder how many $27 contributions @HillaryClinton got at her fundraiser hosted by the NRA lobbyist: https://t.co/w8IHpJ5Vo6
BernieSanders,Universal health care is an idea that has been supported by Democratic presidents going back to Franklin Roosevelt and Harry Truman.
BernieSanders,It's time to shut the revolving door between Wall Street and the government. Wall Street will not be represented in my administration.
BernieSanders,"I believe Israel, Palestine and the international community can, must and will rise to do what needs to be done to achieve a lasting peace."
BernieSanders,Watch Bernie deliver a foreign policy speech LIVE in Utah here:  https://t.co/yMFqSA9Ltk
BernieSanders,Real change comes when large numbers of Americans get involved in the democratic process. Take action: https://t.co/r1tZ3eYJY4 #ForThePeople
BernieSanders,Early in this campaign you turned out more people for events than any other campaign. Let's GOTV: https://t.co/r1tZ3eH8zu #ForThePeople
BernieSanders,Early in this campaign you turned out more people for events than any other campaign. Let's GOTV! #ForThePeople https://t.co/QxvL4WYjVj
BernieSanders,Help amplify our message with other supporters using social media. Join Connect. #ForThePeople https://t.co/QjTOY0DzgL
BernieSanders,Wisconsin! This political revolution is one that is of the people and #ForThePeople. Register to vote by April 1. https://t.co/aHbJrPVEhi
BernieSanders,We've shown what's possible competing against the billionaires. Time to show we can organize our communities too. https://t.co/r1tZ3eH8zu
BernieSanders,"Despite what the media tells you, politics is not a soap opera. Politics is about coming together to improve the lives of all. #ForThePeople"
BernieSanders,"When we stand together, we win. #ForThePeople https://t.co/1TOSPahofI"
BernieSanders,This campaign is a political revolution—millions of people standing up and saying: enough is enough. #ForThePeople https://t.co/r1tZ3eH8zu
BarackObama,"We're expanding our efforts to help Puerto Rico &amp  the USVI, where our fellow Americans need us right now. Join us a… https://t.co/gkrp1RwXR4"
BarackObama,"Prosecutor, soldier, family man, citizen. Beau made us want to be better. What a legacy to leave. What a testament… https://t.co/XDtkLu32wd"
BarackObama,Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.
BarackObama,"Coding is important – and fun. @CSforAll, thanks for your work to make sure every kid can compete in a high-tech, g… https://t.co/xwlnvxsjKb"
BarackObama,Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're gettin… https://t.co/xY0UhBSvqp
BarackObama,We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.
BarackObama,Proud of these McKinley Tech students—inspiring young minds that make me hopeful about our future. https://t.co/nqYC1mjjTB
BarackObama,Americans always answer the call. https://t.co/SV1jixOExu https://t.co/ktEvL6s89d
BarackObama,"To target hopeful young strivers who grew up here is wrong, because they’ve done nothing wrong. My statement: https://t.co/TCxZdld7L4"
BarackObama,Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one… https://t.co/I3RHWyZe31
BarackObama,Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.
BarackObama,"""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela"
BarackObama,"""People must learn to hate, and if they can learn to hate, they can be taught to love..."""
BarackObama,"""No one is born hating another person because of the color of his skin or his background or his religion..."" https://t.co/InZ58zkoAm"
BarackObama,"John McCain is an American hero &amp  one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John."
BarackObama,Health care has always been about something bigger than politics: it's about the character of our country. https://t.co/UqLO14Hef7
BarackObama,"Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad… https://t.co/XSqMhcSuvR"
BarackObama,"On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun viole… https://t.co/S7dth6Ywb0"
BarackObama,Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we… https://t.co/BwRS0onlOL
BarackObama,Good to see my friend Prince Harry in London to discuss the work of our foundations &amp  offer condolences to victims… https://t.co/f1U8It8AmE
BarackObama,"Through faith, love, and resolve the character of the people of Manchester has shown itself.  Our thoughts &amp  prayer… https://t.co/xyMer891Zo"
BarackObama,Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.
BarackObama,"Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in… https://t.co/bF1kB1GvxC"
BarackObama,"Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there."
BarackObama,"We're rolling up our sleeves again, back where it all started. Join us at https://t.co/GYkEOK8EuT. https://t.co/UlyvNrQvZR"
BarackObama,"Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Bil… https://t.co/jB3LXT94Ok"
BarackObama,My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.
BarackObama,"Chuck Berry rolled over everyone who came before him – and turned up everyone who came after.  We'll miss you, Chuck.  Be good."
BarackObama,"On International Women’s Day, @MichelleObama and I are inspired by all of you who embrace your power to drive chang… https://t.co/Er9mIQlmgr"
BarackObama,Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them:… https://t.co/25Ohhab8Xn
BarackObama,We asked. You answered. https://t.co/mAJvko6VqR
BarackObama,"Happy Valentine’s Day, @michelleobama! Almost 28 years with you, but it always feels new. https://t.co/O0UhJWoqGN"
BarackObama,I read letters like these every single day. It was one of the best parts of the job – hearing from you. https://t.co/so1luBcszV
BarackObama,"In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here: https://t.co/GYkEOK8EuT"
BarackObama,"Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we’ll get back to work."
BarackObama,"Tonight, President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET: https://t.co/ZnwTsg155B #ObamaFarewell"
BarackObama,"In the weekly address, President Obama discusses what #Obamacare has done to improve health care. https://t.co/VdQlyrSZhx"
BarackObama,"Let's keep working to keep our economy on a better, stronger course. https://t.co/bV2BVjyj7a"
BarackObama,The landmark #ParisAgreement enters into force today—we must keep up the momentum to #ActOnClimate. https://t.co/Cyw5Udaoro
BarackObama,"The economy added 161,000 jobs in October, and wages are up 2.8 percent over the past year. https://t.co/pJxjgLnjCt #JobsReport"
BarackObama,There are a lot of plans out there. Check your options and lock in the one that's best for you: https://t.co/buFY9ozDz4 #GetCovered
BarackObama,"The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back: https://t.co/7XebIdRX34"
BarackObama,Tens of millions of Americans have benefited from #Obamacare. Make sure you're one of them. #GetCovered https://t.co/e1KoXcPtpU
BarackObama,"Thanks to #Obamacare, quality health care is available to everyone. The marketplace is now open—make sure you and y… https://t.co/89gl6pzMGD"
BarackObama,Community organizing never goes out of style. Shop now: https://t.co/LXEbQdKLLT https://t.co/E56ofoU36i
BarackObama,"With #Obamacare, people can focus on treatment for pre-existing conditions without the fear of coverage being cappe… https://t.co/jvdFY87XBu"
BarackObama,"The Obamacare marketplace is now open. If you're uninsured, now is the time to shop for a plan and #GetCovered.… https://t.co/Spjlga4eTT"
BarackObama,Lions and Tiggers and bears! Oh my! #HappyHalloween https://t.co/iU4fjBhi0Y
BarackObama,Usted y su familia merecen la tranquilidad de saber que están cubiertos. El mercado de seguros abre mañana. https://t.co/9iRCkLRGZD
BarackObama,"Speak up in support of quality, affordable health care for all. https://t.co/rGsSguMxvj"
BarackObama,There's nothing to be scared of when searching for health insurance. Three in four people can #GetCovered for less… https://t.co/BUmnRO9B3E
BarackObama,Open enrollment begins tomorrow—make sure you and your loved ones #GetCovered. https://t.co/2aak7Bt0s3
BarackObama,Senate leaders' obstruction of our Supreme Court nomination process is unacceptable. Say so: https://t.co/t3pYMO8Fp0 #DoYourJob
BarackObama,Senate leaders should put the common good above politics—the integrity of our nation's highest court depends on it.… https://t.co/iRVCEl1pzf
BarackObama,Don't ghost on your health and well-being—your chance to #GetCovered is coming up. Open enrollment starts November… https://t.co/qwNLazuPiz
BarackObama,Climate change is happening now. Denial is dangerous. https://t.co/0Nlf8Fst4u
BarackObama,"If you're willing to work hard and play by the rules, you should be able to get ahead. https://t.co/394hdJttgO"
BarackObama,President Obama lays out just a few of the ways in which #Obamacare has helped millions of Americans. https://t.co/qeqHRLz0ID
BarackObama,New report: Renewable energy installations are beating fossil fuel installations for the first time. https://t.co/MMhIdu4jzt #ActOnClimate
BarackObama,Obamacare has helped millions of Americans gain the peace of mind that comes with coverage. Show your support: https://t.co/NfrG7DHL5C
BarackObama,"This is what happens when we focus on building an economy that works for everyone, not just those at the top. https://t.co/op3Z74rPeI"
BarackObama,"No one's too wrapped up in pre-existing conditions to #GetCovered.  Thanks to Obamacare, you can find a plan that m… https://t.co/C7H9TZdxeU"
BarackObama,Help protect the progress we've made in helping millions of Americans get covered. Add your name now: https://t.co/HQSZKPl1eH
BarackObama,DYK: Most people can find a plan for less than $75 per month. Open enrollment starts on November 1. #GetCovered https://t.co/9RGG5Pr4mb
BarackObama,"Women, the sick, survivors—they all deserve fair treatment in our health care system. #Obamacare https://t.co/G948HN7pzV"
BarackObama,Don't get tripped up by misinformation. Join the @OFA Truth Team today: https://t.co/wJZj1QCxXm https://t.co/vwwDgFHq6A
BarackObama,Be proud of the progress we've made together—wear the mark of this movement. https://t.co/fYf2O9WAwG https://t.co/1Z4yJmYh4E
BarackObama,Strong policies that help working families get ahead are good for our economy. https://t.co/QRRhibjZCl
BarackObama,The four-week average of jobless claims fell to the lowest level since 1973—a sign of a healthy labor market. https://t.co/Lv7DnRM2DY
BarackObama,"Since 2010, America's uninsured rate has been cut in half. Help build on that progress—join Team #Obamacare today: https://t.co/MhIICuE17A"
BarackObama,"Health care is a right, not a privilege—and #Obamacare works to protect that right for millions of Americans. https://t.co/B7fO8rhggW"
BarackObama,Don't get tripped up by misinformation. Join the @OFA Truth Team today: https://t.co/09BpA6F9Ne https://t.co/Nxgp87o4iq
BarackObama,Being able to stay on a parent's plan enables millions of young adults to make choices about their future with the… https://t.co/1lSzxCHZVf
BarackObama,"""Because of Obamacare, another 20 million Americans now know the financial security of health insurance."" https://t.co/eNd6J8bMxm"
BarackObama,Stand up for the law that's helped 20 million more Americans gain health coverage. Join Team @Obamacare today: https://t.co/XiNXrgnPoF
BarackObama,"There's still more work to do, but let's celebrate how far we've come. https://t.co/kUVWn68kJw"
BarackObama,LIVE: President Obama is in Miami talking about the progress made possible by the Affordable Care Act. https://t.co/7FsQXut07O
BarackObama,Tune in at 1:55 p.m. ET to watch President Obama speak about the successes of the Affordable Care Act. https://t.co/7FsQXut07O
BarackObama,There's a lot of misinformation floating around. Make sure you've got the facts—join the @OFA Truth Team:… https://t.co/SpfRFK5LWq
BarackObama,"From coast to coast, editorial boards are denouncing Senate obstructionism. Take a look: https://t.co/vqDr2bBiVr #DoYourJob"
BarackObama,"Our Supreme Court has been short a justice for far too long. #DoYourJob, Senate leaders. https://t.co/yJlejtHjr0"
BarackObama,The need for a ninth justice is undeniably clear. #DoYourJob https://t.co/L1EBgNbh3Q
BarackObama,We can't afford to let this be the new normal. https://t.co/nJzyfz2Zlw #ActOnClimate
BarackObama,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/JZnvlb080l #ActOnClimate
BarackObama,"Climate change is real, but so is the progress we're making to #ActOnClimate. Let's keep it up. https://t.co/GOFKXQblGJ"
BarackObama,This is just the latest step forward in the push to #ActOnClimate. https://t.co/UDInkidKkP
BarackObama,Read why @FLOTUS is fighting to ensure that girls everywhere have access to quality education. https://t.co/xleq3HHSZt #LetGirlsLearn
BarackObama,"Wildfires in the next few decades could be ""unrecognizable"" to previous generations—because of climate change: https://t.co/vM3xM6mCf3"
BarackObama,Senate leaders are blocking the Supreme Court nomination for their own political gain—don't be silent: https://t.co/OMdTVim0TC #DoYourJob
BarackObama,Senate leaders have recognized Judge Garland's impeccable credentials in the past. He deserves a fair hearing and a… https://t.co/w9bPtpSmm7
BarackObama,We need a fully functional Supreme Court. Editorial boards across the country agree: https://t.co/BkLrNaTtzN #DoYourJob
BarackObama,The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS… https://t.co/iTVTqGIUvV
BarackObama,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/7MDQGYgX2u #ActOnClimate
BarackObama,"Cynics, take note: When we #ActOnClimate, we build a stronger future. https://t.co/wHHMdo2ro6"
BarackObama,"""That’s how we will overcome the challenges we face: by unleashing the power of all of us for all of us."" Read more: https://t.co/VxpwLIR4uF"
BarackObama,Check out the most recent editorial boards calling on Senate leaders to vote on Judge Garland: https://t.co/hzuhZYevfo #DoYourJob
BarackObama,"Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob https://t.co/5HFXhgTMoP"
BarackObama,Senate leaders' political games are handicapping the Supreme Court—and judgeships across the country. https://t.co/PhKOBKXLmS #DoYourJob
BarackObama,LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth. https://t.co/FK0ytbKw1q
BarackObama,Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate: https://t.co/EtwjaKgYFW
BarackObama,"Last week, more than 190 countries reached a landmark deal to reduce carbon pollution from aviation. https://t.co/LRYkXVw3rO #ActOnClimate"
BarackObama,Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate https://t.co/mP29bpRdU9
BarackObama,Climate change's effects are devastating. Denying the science behind it does nothing to help. https://t.co/Rww40wwgD9 #ActOnClimate
BarackObama,"""On behalf of Michelle and our family, G’mar Chatimah Tovah."" —President Obama #YomKippur"
BarackObama,"""LGBT individuals deserve to know their country stands beside them."" —President Obama #NationalComingOutDay https://t.co/op7nBzbaod"
BarackObama,The Supreme Court must remain above politics. Judge Garland needs a hearing and a vote. #DoYourJob https://t.co/eVSPSIFNpB
BarackObama,Don't stand idly by while Senate leaders continue to block Judge Garland from a fair hearing and vote: https://t.co/TSavHP3mHg #DoYourJob
BarackObama,"Judge Garland is just as qualified now as he was in 1997, Senate leaders. It's time to #DoYourJob. https://t.co/j1lEkdMYV6"
BarackObama,Dispel misinformation with facts from the @OFA Truth Team. https://t.co/zjexLUJXAC
BarackObama,"The uninsured rate is the lowest it's been in decades, thanks to #Obamacare. Spread the word.… https://t.co/ZkN8HVbn3E"
BarackObama,Deadline tonight—help rein in payday lenders that succeed by targeting vulnerable Americans: https://t.co/7OlpH6OFek #StopTheDebtTrap
BarackObama,The Obama administration and @CFPB are working to protect consumers and #StopTheDebtTrap. https://t.co/UMO01OUkdh
BarackObama,"Our economy is on a better, stronger course. https://t.co/yzB6x7CExJ"
BarackObama,The economic progress we've made is undeniable—let's keep it up. https://t.co/gAlfaC1hkI
BarackObama,Check out President Obama's essay in @TheEconomist on the unique challenges the American economy faces. https://t.co/jKJNCrQALL
BarackObama,"The economy added 156,000 jobs in September—extending the longest streak of total job growth on record."
BarackObama,ICYMI: Read about the historic #ParisAgreement and what it means for the fight to #ActOnClimate. https://t.co/eMefgFZk53
BarackObama,The cost of clean energy technology dropped significantly over the last eight years. Get the chart: https://t.co/fuGQMXeRYb #ActOnClimate
BarackObama,This historic step in the fight to #ActOnClimate came faster than anyone predicted. https://t.co/W2rtcNXkI7
BarackObama,"""Today is a historic day in the fight to protect our planet for future generations."" —President Obama #ActOnClimate https://t.co/x3dJSCYUcj"
BarackObama,LIVE: President Obama is delivering a statement on the Paris Climate Agreement. https://t.co/mNpQ6QyA91
BarackObama,Read from @NYTopinion about why filling the Supreme Court vacancy is crucial for our democracy: https://t.co/zuSWzxSaqW #DoYourJob
BarackObama,Enough is enough. Say it's time for Senate leaders to get to work: https://t.co/2M789YIcBk #DoYourJob
BarackObama,"""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them."" —President Obama https://t.co/cfxpSBNWIU"
BarackObama,Take what matters with you. https://t.co/E0hXWSu1q3 https://t.co/KJJdkE8DML
BarackObama,"We've come a long way, but the fight for fairness and an economy that works for everyone continues. https://t.co/WWRhZHwYWE"
BarackObama,Side-by-side for 24 years. Here's to many more. #HappyAnniversary https://t.co/nh8Xfc7IWU
BarackObama,Facts matter. Stay informed with the @OFA Truth Team: https://t.co/O8PhOX5jJ3
BarackObama,"In the weekly address, President Obama discusses why access to paid leave is so important. https://t.co/q9kDEqYs5u #LeadOnLeave"
BarackObama,Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeave https://t.co/FF4hTkgOZy
BarackObama,"After thirty years in Congress, Senator, this should not be your proudest accomplishment. https://t.co/FwGAJsBCoo… https://t.co/86F1fhUWsp"
BarackObama,We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote: https://t.co/d6nmum1Ut7 #DoYourJob
BarackObama,"There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJob https://t.co/qtzcY3iwyl"
BarackObama,It's the Senate's job to fairly consider Supreme Court nominees. Their refusal to do so is unacceptable: https://t.co/s8FdCa0tq6 #DoYourJob
BarackObama,"""Everybody gets sick."" Check out what President Obama is doing to extend access to paid sick leave: https://t.co/gOAc2HAkQg #LeadOnLeave"
BarackObama,Never underestimate the strength and resilience of the American economy. https://t.co/OFTN2FlRtq
BarackObama,The @OFA Truth Team makes it easy to stay informed. Join today: https://t.co/Q0axQYyJY1
BarackObama,"This is no accident—we're making a comeback because together, we've fought hard to support American families. https://t.co/LTk7SiTexP"
BarackObama,We're better off than we were eight years ago. https://t.co/OwrTM3V78t
BarackObama,"Household incomes are up, and the poverty rate is down across all demographics. https://t.co/cEIdPJuuvR"
BarackObama,"As long as Senate leaders keep refusing to do their jobs, @OFA supporters will continue speaking out against their… https://t.co/DkmDKpMhOw"
BarackObama,Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: https://t.co/AGrUjJTnST #DoYourJob
BarackObama,"Important, tough conversations require solid facts. Get them from the @OFA Truth Team: https://t.co/5YH9zVeayn https://t.co/dD1EPgaA9W"
BarackObama,"These are high praises from the American Bar Association—and yet, Senate leaders refuse to even consider Judge Garl… https://t.co/ryPFLZDAhY"
BarackObama,Senate leaders' unprecedented obstruction of the Supreme Court nomination must end. Your voice matters: https://t.co/yhy8al1FK7 #DoYourJob
BarackObama,The American people are waiting for Senate leaders to do their jobs. https://t.co/LNqAQpxMle
